Removed Pin From Net: NetName=NetC13_1 Pin=C13-1
Removed Pin From Net: NetName=en_ox Pin=DA1-1
Removed Pin From Net: NetName=GND Pin=DA1-3
Removed Pin From Net: NetName=+12_akkum Pin=DA1-5
Removed Pin From Net: NetName=+12_sw Pin=DA1-6
Removed Pin From Net: NetName=+12_sw Pin=DA1-7
Removed Pin From Net: NetName=+12_akkum Pin=DA1-8
Removed Pin From Net: NetName=GND Pin=R2-1
Removed Pin From Net: NetName=RS485_1_N Pin=R3-1
Removed Pin From Net: NetName=RS485_1_P Pin=R3-2
Removed Pin From Net: NetName=GND Pin=R4-1
Removed Pin From Net: NetName=GND Pin=VD11-1
Removed Member From Class: ClassName=Udcdc5v Member=C13
Removed Member From Class: ClassName=Udcdc_na_akkum Member=C29
Removed Member From Class: ClassName=ıÂıÂÏ‡ Member=DA3
Removed Member From Class: ClassName=Udcdc_na_akkum Member=VD11
Change Component Footprint: Designator=R1 Old Footprint=0603R New Footprint=1206R
Change Component Footprint: Designator=R2 Old Footprint=0603R New Footprint=1206R
Change Component Designator: OldDesignator=C6 NewDesignator=C8
Add component (AddParameter): Name = "Case"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Datasheet"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufactore"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Notice"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "Resistor_470_1_0603"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Rate"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Shop"; Value = ""; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "470"; VariantName = "[No Variations]"
Added Component: Designator=R43(3mm_trim)
Add component (AddParameter): Name = "Part Number"; Value = "TC33X-2-101E"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "50%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "100"; VariantName = "[No Variations]"
Added Component: Designator=VD5(mini_MELF_3.5mm)
Add component (AddParameter): Name = "Current nominal (mA)"; Value = "5"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "BZV55B2V4"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power (W)"; Value = "0.3"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "2.4 ¬"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage nominal (V)"; Value = "2.4"; VariantName = "[No Variations]"
Added Component: Designator=VD7(SOD523)
Add component (AddParameter): Name = "Part Number"; Value = "PESD5V0S1UB"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power (W)"; Value = "330"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "5 ¬"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage nominal (V)"; Value = "5"; VariantName = "[No Variations]"
Added Component: Designator=VD9(SOD523)
Add component (AddParameter): Name = "Part Number"; Value = "PESD5V0S1UB"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power (W)"; Value = "330"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = "5 ¬"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage nominal (V)"; Value = "5"; VariantName = "[No Variations]"
Added Component: Designator=VD14(SMA)
Add component (AddParameter): Name = "Current (A)"; Value = "2.1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "15MQ040N"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage nominal (V)"; Value = "40"; VariantName = "[No Variations]"
Added Component: Designator=VD15(SMA)
Add component (AddParameter): Name = "Current (A)"; Value = "2.1"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Part Number"; Value = "15MQ040N"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage nominal (V)"; Value = "40"; VariantName = "[No Variations]"
Added Pin To Net: NetName=GND Pin=C10-1
Added Pin To Net: NetName=GND Pin=C12-1
Added Pin To Net: NetName=GND Pin=C13-1
Added Pin To Net: NetName=+5 Pin=C13-2
Added Pin To Net: NetName=NetC13_1 Pin=C16-1
Added Pin To Net: NetName=GND Pin=C35-1
Added Pin To Net: NetName=+12_akkum Pin=C35-2
Added Pin To Net: NetName=GND Pin=C38-1
Added Pin To Net: NetName=+12_sw Pin=C38-2
Added Pin To Net: NetName=GND Pin=DD8-GND
Added Pin To Net: NetName=+5 Pin=DD8-VDD
Added Pin To Net: NetName=GND Pin=DD9-2
Added Pin To Net: NetName=en_ox Pin=DD9-4
Added Pin To Net: NetName=+12_akkum Pin=DD9-5
Added Pin To Net: NetName=+12_akkum Pin=L4-1
Added Pin To Net: NetName=GND Pin=L5-1
Added Pin To Net: NetName=RS485_1_N Pin=R2-1
Added Pin To Net: NetName=RS485_1_P Pin=R2-2
Added Pin To Net: NetName=GND Pin=R10-1
Added Pin To Net: NetName=+12_sw Pin=R11-2
Added Pin To Net: NetName=GND Pin=R15-1
Added Pin To Net: NetName=NetC9_2 Pin=R21-1
Added Pin To Net: NetName=NetDA9_4 Pin=R38-1
Added Pin To Net: NetName=+12_sw Pin=R41-2
Added Pin To Net: NetName=GND Pin=R43-1
Added Pin To Net: NetName=+12_sw Pin=VD5-2
Added Pin To Net: NetName=GND Pin=VD7-1
Added Pin To Net: NetName=GND Pin=VD9-1
Added Pin To Net: NetName=GND Pin=VD14-1
Added Pin To Net: NetName=+12_sw Pin=VD15-2
Added Pin To Net: NetName=+5_sw Pin=XP1-12
Change Net Name : Old Net Name=+12_sw New Net Name=+12_stable
Change Net Name : Old Net Name=A1 New Net Name=A0
Change Net Name : Old Net Name=NetC9_2 New Net Name=+5_pizdec_clean
Change Net Name : Old Net Name=NetC10_2 New Net Name=NetC11_2
Change Net Name : Old Net Name=NetC13_1 New Net Name=NetC16_1
Change Net Name : Old Net Name=NetC19_1_2 New Net Name=NetC22_1_2
Change Net Name : Old Net Name=NetC19_2_2 New Net Name=NetC22_2_2
Change Net Name : Old Net Name=NetC21_1_2 New Net Name=NetC24_1_2
Change Net Name : Old Net Name=NetC21_2_2 New Net Name=NetC24_2_2
Change Net Name : Old Net Name=NetC22_1_1 New Net Name=NetC25_1_1
Change Net Name : Old Net Name=NetC22_2_1 New Net Name=NetC25_2_1
Change Net Name : Old Net Name=NetDA2_2 New Net Name=NetDA1_2
Change Net Name : Old Net Name=NetDA2_4 New Net Name=NetDA1_4
Change Net Name : Old Net Name=NetDA3_2 New Net Name=NetDA2_2
Change Net Name : Old Net Name=NetDA3_4 New Net Name=NetDA2_4
Change Net Name : Old Net Name=NetDA4_4 New Net Name=NetDA3_4
Change Net Name : Old Net Name=NetDA4_5 New Net Name=NetDA3_5
Change Net Name : Old Net Name=NetDA5_1_1 New Net Name=NetDA4_1_1
Change Net Name : Old Net Name=NetDA5_1_2 New Net Name=NetDA4_1_2
Change Net Name : Old Net Name=NetDA5_1_7 New Net Name=NetDA4_1_7
Change Net Name : Old Net Name=NetDA5_2_1 New Net Name=NetDA4_2_1
Change Net Name : Old Net Name=NetDA5_2_2 New Net Name=NetDA4_2_2
Change Net Name : Old Net Name=NetDA5_2_7 New Net Name=NetDA4_2_7
Change Net Name : Old Net Name=NetDA6_1_2 New Net Name=NetDA5_1_2
Change Net Name : Old Net Name=NetDA6_1_4 New Net Name=NetDA5_1_4
Change Net Name : Old Net Name=NetDA6_2_2 New Net Name=NetDA5_2_2
Change Net Name : Old Net Name=NetDA6_2_4 New Net Name=NetDA5_2_4
Change Net Name : Old Net Name=NetDA6_3_2 New Net Name=NetDA5_3_2
Change Net Name : Old Net Name=NetDA6_3_4 New Net Name=NetDA5_3_4
Change Net Name : Old Net Name=NetDA6_4_2 New Net Name=NetDA5_4_2
Change Net Name : Old Net Name=NetDA6_4_4 New Net Name=NetDA5_4_4
Change Net Name : Old Net Name=NetDA6_5_2 New Net Name=NetDA5_5_2
Change Net Name : Old Net Name=NetDA6_5_4 New Net Name=NetDA5_5_4
Change Net Name : Old Net Name=NetDA6_6_2 New Net Name=NetDA5_6_2
Change Net Name : Old Net Name=NetDA6_6_4 New Net Name=NetDA5_6_4
Change Net Name : Old Net Name=NetDA6_7_2 New Net Name=NetDA5_7_2
Change Net Name : Old Net Name=NetDA6_7_4 New Net Name=NetDA5_7_4
Change Net Name : Old Net Name=NetDA7_1_2 New Net Name=NetDA6_1_2
Change Net Name : Old Net Name=NetDA7_1_4 New Net Name=NetDA6_1_4
Change Net Name : Old Net Name=NetDA7_1_6 New Net Name=NetDA6_1_6
Change Net Name : Old Net Name=NetDA7_2_2 New Net Name=NetDA6_2_2
Change Net Name : Old Net Name=NetDA7_2_4 New Net Name=NetDA6_2_4
Change Net Name : Old Net Name=NetDA7_2_6 New Net Name=NetDA6_2_6
Change Net Name : Old Net Name=NetDA7_3_2 New Net Name=NetDA6_3_2
Change Net Name : Old Net Name=NetDA7_3_4 New Net Name=NetDA6_3_4
Change Net Name : Old Net Name=NetDA7_3_6 New Net Name=NetDA6_3_6
Change Net Name : Old Net Name=NetDA7_4_2 New Net Name=NetDA6_4_2
Change Net Name : Old Net Name=NetDA7_4_4 New Net Name=NetDA6_4_4
Change Net Name : Old Net Name=NetDA7_4_6 New Net Name=NetDA6_4_6
Change Net Name : Old Net Name=NetDA7_5_2 New Net Name=NetDA6_5_2
Change Net Name : Old Net Name=NetDA7_5_4 New Net Name=NetDA6_5_4
Change Net Name : Old Net Name=NetDA7_5_6 New Net Name=NetDA6_5_6
Change Net Name : Old Net Name=NetDA7_6_2 New Net Name=NetDA6_6_2
Change Net Name : Old Net Name=NetDA7_6_4 New Net Name=NetDA6_6_4
Change Net Name : Old Net Name=NetDA7_6_6 New Net Name=NetDA6_6_6
Change Net Name : Old Net Name=NetDA7_7_2 New Net Name=NetDA6_7_2
Change Net Name : Old Net Name=NetDA7_7_4 New Net Name=NetDA6_7_4
Change Net Name : Old Net Name=NetDA7_7_6 New Net Name=NetDA6_7_6
Change Net Name : Old Net Name=NetDA8_1_2 New Net Name=NetDA7_1_2
Change Net Name : Old Net Name=NetDA8_1_4 New Net Name=NetDA7_1_4
Change Net Name : Old Net Name=NetDA8_2_2 New Net Name=NetDA7_2_2
Change Net Name : Old Net Name=NetDA8_2_4 New Net Name=NetDA7_2_4
Change Net Name : Old Net Name=NetDA8_3_2 New Net Name=NetDA7_3_2
Change Net Name : Old Net Name=NetDA8_3_4 New Net Name=NetDA7_3_4
Change Net Name : Old Net Name=NetDA8_4_2 New Net Name=NetDA7_4_2
Change Net Name : Old Net Name=NetDA8_4_4 New Net Name=NetDA7_4_4
Change Net Name : Old Net Name=NetDA8_5_2 New Net Name=NetDA7_5_2
Change Net Name : Old Net Name=NetDA8_5_4 New Net Name=NetDA7_5_4
Change Net Name : Old Net Name=NetDA8_6_2 New Net Name=NetDA7_6_2
Change Net Name : Old Net Name=NetDA8_6_4 New Net Name=NetDA7_6_4
Change Net Name : Old Net Name=NetDA8_7_2 New Net Name=NetDA7_7_2
Change Net Name : Old Net Name=NetDA8_7_4 New Net Name=NetDA7_7_4
Change Net Name : Old Net Name=NetDA9_4 New Net Name=NetDA8_4
Change Net Name : Old Net Name=NetDA9_5 New Net Name=NetDA8_5
Change Net Name : Old Net Name=NetR7_1 New Net Name=NetR5_1
Change Net Name : Old Net Name=NetR19_2 New Net Name=NetR20_2
Change Net Name : Old Net Name=NetR36_1 New Net Name=NetR38_1
Added Pin To Net: NetName=A1 Pin=C10-2
Added Pin To Net: NetName=A1 Pin=DD4-20
Added Pin To Net: NetName=A1 Pin=VD7-2
Added Pin To Net: NetName=A1 Pin=VT1-3
Added Pin To Net: NetName=A1 Pin=XP1-6
Added Net: Name=A1
Added Pin To Net: NetName=A2 Pin=C12-2
Added Pin To Net: NetName=A2 Pin=DD4-21
Added Pin To Net: NetName=A2 Pin=R15-2
Added Pin To Net: NetName=A2 Pin=VD9-2
Added Pin To Net: NetName=A2 Pin=XP1-8
Added Net: Name=A2
Added Pin To Net: NetName=ds18b20_1 Pin=DD4-11
Added Pin To Net: NetName=ds18b20_1 Pin=DD8-DATA
Added Pin To Net: NetName=ds18b20_1 Pin=XP1-11
Added Net: Name=ds18b20_1
Added Pin To Net: NetName=ds18b20_2 Pin=DD4-23
Added Pin To Net: NetName=ds18b20_2 Pin=XP1-10
Added Net: Name=ds18b20_2
Added Pin To Net: NetName=ds18b20_3 Pin=DD4-22
Added Pin To Net: NetName=ds18b20_3 Pin=XP1-9
Added Net: Name=ds18b20_3
Added Pin To Net: NetName=latch Pin=DD4-5
Added Pin To Net: NetName=latch Pin=DD5-12
Added Pin To Net: NetName=latch Pin=DD6-12
Added Net: Name=latch
Added Pin To Net: NetName=NetC16_2 Pin=C16-2
Added Pin To Net: NetName=NetC16_2 Pin=DA3-1
Added Pin To Net: NetName=NetC16_2 Pin=VD10-2
Added Net: Name=NetC16_2
Added Pin To Net: NetName=NetC32_1 Pin=C32-1
Added Pin To Net: NetName=NetC32_1 Pin=DA8-8
Added Pin To Net: NetName=NetC32_1 Pin=L3-1
Added Pin To Net: NetName=NetC32_1 Pin=VD14-2
Added Net: Name=NetC32_1
Added Pin To Net: NetName=NetC32_2 Pin=C32-2
Added Pin To Net: NetName=NetC32_2 Pin=DA8-1
Added Pin To Net: NetName=NetC32_2 Pin=VD13-2
Added Net: Name=NetC32_2
Added Pin To Net: NetName=NetC36_1 Pin=C36-1
Added Pin To Net: NetName=NetC36_1 Pin=C37-1
Added Pin To Net: NetName=NetC36_1 Pin=DD9-1
Added Pin To Net: NetName=NetC36_1 Pin=L4-2
Added Net: Name=NetC36_1
Added Pin To Net: NetName=NetC36_2 Pin=C36-2
Added Pin To Net: NetName=NetC36_2 Pin=C37-2
Added Pin To Net: NetName=NetC36_2 Pin=L5-2
Added Pin To Net: NetName=NetC36_2 Pin=VD15-1
Added Net: Name=NetC36_2
Added Pin To Net: NetName=NetDD9_3 Pin=DD9-3
Added Pin To Net: NetName=NetDD9_3 Pin=R41-1
Added Pin To Net: NetName=NetDD9_3 Pin=R42-2
Added Net: Name=NetDD9_3
Added Pin To Net: NetName=NetR10_2 Pin=R10-2
Added Pin To Net: NetName=NetR10_2 Pin=VD5-1
Added Pin To Net: NetName=NetR10_2 Pin=VT1-1
Added Net: Name=NetR10_2
Added Pin To Net: NetName=NetR11_1 Pin=R11-1
Added Pin To Net: NetName=NetR11_1 Pin=VT1-2
Added Net: Name=NetR11_1
Added Pin To Net: NetName=NetR21_2 Pin=R21-2
Added Pin To Net: NetName=NetR21_2 Pin=XP1-7
Added Net: Name=NetR21_2
Added Pin To Net: NetName=NetR42_1 Pin=R42-1
Added Pin To Net: NetName=NetR42_1 Pin=R43-1
Added Pin To Net: NetName=NetR42_1 Pin=R43-2
Added Net: Name=NetR42_1
Added Class: Name=Usepic12-12
Added Member To Class: ClassName=ıÂıÂÏ‡ Member=Component C11 Capacitor
Added Member To Class: ClassName=ıÂıÂÏ‡ Member=Component C12 Capacitor
Added Member To Class: ClassName=ıÂıÂÏ‡ Member=Component C13 Capacitor
Added Member To Class: ClassName=Udcdc5v Member=Component C16 Capacitor
Added Member To Class: ClassName=Udcdc_na_akkum Member=Component C32 Capacitor
Added Member To Class: ClassName=ıÂıÂÏ‡ Member=Component DD8 DHT22
Added Member To Class: ClassName=ıÂıÂÏ‡ Member=Component R20 Resistor
Added Member To Class: ClassName=ıÂıÂÏ‡ Member=Component R21 Resistor
Added Member To Class: ClassName=ıÂıÂÏ‡ Member=Component VD7 PESD5V0S1UB
Added Member To Class: ClassName=ıÂıÂÏ‡ Member=Component VD8 SMAJ12CA
Added Member To Class: ClassName=ıÂıÂÏ‡ Member=Component VD9 PESD5V0S1UB
Added Member To Class: ClassName=Udcdc_na_akkum Member=Component VD14 15MQ040N
Added Room: Name=Usepic12-12
